client_id,Delinquent90
75802,0.0
75803,0.0
75804,0.0
75805,0.0
75806,0.2
75807,0.0
75808,0.0
75809,0.0
75810,0.8
75811,0.1
75812,0.0
75813,0.1
75814,0.0
75815,0.1
75816,0.0
75817,0.0
75818,0.2
75819,0.0
75820,0.0
75821,0.0
75822,0.0
75823,0.0
75824,0.1
75825,0.0
75826,0.0
75827,0.1
75828,0.0
75829,0.0
75830,0.2
75831,0.1
75832,0.0
75833,0.1
75834,0.0
75835,0.0
75836,0.0
75837,0.0
75838,0.0
75839,0.0
75840,0.0
75841,0.3
75842,0.0
75843,0.0
75844,0.1
75845,0.0
75846,0.0
75847,0.0
75848,0.3
75849,0.0
75850,0.0
75851,0.0
75852,0.1
75853,0.3
75854,0.1
75855,0.1
75856,0.0
75857,0.7
75858,0.2
75859,0.1
75860,0.0
75861,0.0
75862,0.2
75863,0.5
75864,0.0
75865,0.0
75866,0.0
75867,0.0
75868,0.0
75869,0.0
75870,0.3
75871,0.1
75872,0.2
75873,0.0
75874,0.0
75875,0.0
75876,0.0
75877,0.0
75878,0.0
75879,0.0
75880,0.0
75881,0.0
75882,0.0
75883,0.0
75884,0.1
75885,0.1
75886,0.0
75887,0.0
75888,0.0
75889,0.0
75890,0.0
75891,0.1
75892,0.1
75893,0.0
75894,0.1
75895,0.2
75896,0.0
75897,0.0
75898,0.0
75899,0.2
75900,0.0
75901,0.0
75902,0.0
75903,0.1
75904,0.0
75905,0.1
75906,0.0
75907,0.2
75908,0.0
75909,0.0
75910,0.0
75911,0.0
75912,0.1
75913,0.0
75914,0.0
75915,0.0
75916,0.0
75917,0.0
75918,0.0
75919,0.5
75920,0.2
75921,0.0
75922,0.4
75923,0.2
75924,0.1
75925,0.0
75926,0.7
75927,0.0
75928,0.0
75929,0.1
75930,0.0
75931,0.0
75932,0.0
75933,0.0
75934,0.1
75935,0.3
75936,0.2
75937,0.3
75938,0.0
75939,0.0
75940,0.2
75941,0.0
75942,0.0
75943,0.0
75944,0.0
75945,0.0
75946,0.1
75947,0.0
75948,0.3
75949,0.1
75950,0.0
75951,0.1
75952,0.0
75953,0.0
75954,0.1
75955,0.0
75956,0.1
75957,0.0
75958,0.1
75959,0.0
75960,0.0
75961,0.0
75962,0.0
75963,0.0
75964,0.0
75965,0.0
75966,0.0
75967,0.0
75968,0.0
75969,0.2
75970,0.0
75971,0.1
75972,0.2
75973,0.0
75974,0.0
75975,0.0
75976,0.1
75977,0.8
75978,0.0
75979,0.0
75980,0.6
75981,0.1
75982,0.0
75983,0.1
75984,0.0
75985,0.0
75986,0.0
75987,0.1
75988,0.1
75989,0.1
75990,0.0
75991,0.0
75992,0.1
75993,0.0
75994,0.4
75995,0.0
75996,0.3
75997,0.0
75998,0.0
75999,0.1
76000,0.0
76001,0.0
76002,0.0
76003,0.0
76004,0.7
76005,0.1
76006,0.0
76007,0.0
76008,0.2
76009,0.0
76010,0.0
76011,0.0
76012,0.0
76013,0.0
76014,0.0
76015,0.0
76016,0.0
76017,0.0
76018,0.1
76019,0.1
76020,0.4
76021,0.0
76022,0.0
76023,0.0
76024,0.0
76025,0.0
76026,0.0
76027,0.0
76028,0.0
76029,0.0
76030,0.2
76031,0.7
76032,0.2
76033,0.0
76034,0.0
76035,0.0
76036,0.0
76037,0.1
76038,0.0
76039,0.0
76040,0.0
76041,0.0
76042,0.0
76043,0.0
76044,0.3
76045,0.0
76046,0.3
76047,0.1
76048,0.4
76049,0.0
76050,0.1
76051,0.2
76052,0.0
76053,0.0
76054,0.0
76055,0.0
76056,0.0
76057,0.0
76058,0.0
76059,0.0
76060,0.1
76061,0.0
76062,0.0
76063,0.0
76064,0.3
76065,0.0
76066,0.2
76067,0.2
76068,0.0
76069,0.0
76070,0.1
76071,0.0
76072,0.1
76073,0.0
76074,0.5
76075,0.0
76076,0.1
76077,0.0
76078,0.0
76079,0.0
76080,0.0
76081,0.0
76082,0.0
76083,0.0
76084,0.0
76085,0.0
76086,0.1
76087,0.3
76088,0.5
76089,0.0
76090,0.0
76091,0.0
76092,0.0
76093,0.0
76094,0.0
76095,0.0
76096,0.0
76097,0.1
76098,0.0
76099,0.1
76100,0.0
76101,0.0
76102,0.0
76103,0.0
76104,0.2
76105,0.7
76106,0.0
76107,0.1
76108,0.0
76109,0.0
76110,0.1
76111,0.0
76112,0.0
76113,0.0
76114,0.0
76115,0.0
76116,0.0
76117,0.2
76118,0.0
76119,0.1
76120,0.0
76121,0.0
76122,0.0
76123,0.0
76124,0.0
76125,0.0
76126,0.0
76127,0.2
76128,0.0
76129,0.0
76130,0.0
76131,0.0
76132,0.0
76133,0.0
76134,0.2
76135,0.6
76136,0.6
76137,0.0
76138,0.0
76139,0.0
76140,0.2
76141,0.3
76142,0.0
76143,0.3
76144,0.0
76145,0.0
76146,0.0
76147,0.0
76148,0.0
76149,0.0
76150,0.1
76151,0.0
76152,0.0
76153,0.0
76154,0.1
76155,0.2
76156,0.1
76157,0.0
76158,0.0
76159,0.0
76160,0.3
76161,0.0
76162,0.1
76163,0.0
76164,0.1
76165,0.0
76166,0.3
76167,0.0
76168,0.3
76169,0.0
76170,0.0
76171,0.1
76172,0.2
76173,0.1
76174,0.0
76175,0.0
76176,0.1
76177,0.0
76178,0.4
76179,0.1
76180,0.0
76181,0.0
76182,0.4
76183,0.0
76184,0.0
76185,0.0
76186,0.7
76187,0.0
76188,0.1
76189,0.2
76190,0.1
76191,0.0
76192,0.1
76193,0.0
76194,0.1
76195,0.0
76196,0.6
76197,0.1
76198,0.0
76199,0.0
76200,0.0
76201,0.0
76202,0.3
76203,0.0
76204,0.0
76205,0.2
76206,0.2
76207,0.0
76208,0.1
76209,0.0
76210,0.0
76211,0.0
76212,0.0
76213,0.1
76214,0.1
76215,0.0
76216,0.0
76217,0.0
76218,0.0
76219,0.0
76220,0.0
76221,0.0
76222,0.0
76223,0.0
76224,0.0
76225,0.0
76226,0.0
76227,0.0
76228,0.0
76229,0.0
76230,0.1
76231,0.0
76232,0.2
76233,0.0
76234,0.0
76235,0.0
76236,0.0
76237,0.0
76238,0.0
76239,0.1
76240,0.1
76241,0.1
76242,0.0
76243,0.0
76244,0.0
76245,0.0
76246,0.0
76247,0.3
76248,0.1
76249,0.0
76250,0.3
76251,0.0
76252,0.0
76253,0.1
76254,0.0
76255,0.0
76256,0.0
76257,0.1
76258,0.0
76259,0.0
76260,0.0
76261,0.0
76262,0.0
76263,0.2
76264,0.0
76265,0.0
76266,0.0
76267,0.1
76268,0.0
76269,0.0
76270,0.0
76271,0.1
76272,0.0
76273,0.0
76274,0.0
76275,0.2
76276,0.0
76277,0.2
76278,0.0
76279,0.0
76280,0.0
76281,0.1
76282,0.0
76283,0.0
76284,0.0
76285,0.0
76286,0.0
76287,0.0
76288,0.0
76289,0.1
76290,0.1
76291,0.6
76292,0.0
76293,0.0
76294,0.2
76295,0.0
76296,0.1
76297,0.0
76298,0.0
76299,0.0
76300,0.0
76301,0.0
76302,0.0
76303,0.0
76304,0.0
76305,0.0
76306,0.0
76307,0.0
76308,0.4
76309,0.0
76310,0.0
76311,0.2
76312,0.0
76313,0.0
76314,0.2
76315,0.0
76316,0.1
76317,0.0
76318,0.0
76319,0.0
76320,0.0
76321,0.0
76322,0.0
76323,0.1
76324,0.0
76325,0.0
76326,0.0
76327,0.0
76328,0.1
76329,0.1
76330,0.2
76331,0.1
76332,0.0
76333,0.0
76334,0.0
76335,0.4
76336,0.0
76337,0.0
76338,0.1
76339,0.2
76340,0.1
76341,0.1
76342,0.3
76343,0.0
76344,0.0
76345,0.0
76346,0.0
76347,0.0
76348,0.0
76349,0.0
76350,0.5
76351,0.4
76352,0.0
76353,0.2
76354,0.0
76355,0.0
76356,0.0
76357,0.0
76358,0.0
76359,0.0
76360,0.0
76361,0.2
76362,0.1
76363,0.0
76364,0.0
76365,0.1
76366,0.0
76367,0.1
76368,0.1
76369,0.4
76370,0.2
76371,0.0
76372,0.0
76373,0.0
76374,0.3
76375,0.0
76376,0.0
76377,0.2
76378,0.0
76379,0.0
76380,0.3
76381,0.0
76382,0.1
76383,0.0
76384,0.0
76385,0.1
76386,0.0
76387,0.4
76388,0.0
76389,0.0
76390,0.0
76391,0.0
76392,0.0
76393,0.0
76394,0.0
76395,0.0
76396,0.3
76397,0.0
76398,0.0
76399,0.0
76400,0.2
76401,0.0
76402,0.2
76403,0.0
76404,0.1
76405,0.1
76406,0.0
76407,0.3
76408,0.7
76409,0.2
76410,0.0
76411,0.0
76412,0.0
76413,0.0
76414,0.1
76415,0.1
76416,0.0
76417,0.1
76418,0.0
76419,0.0
76420,0.3
76421,0.0
76422,0.1
76423,0.0
76424,0.5
76425,0.0
76426,0.0
76427,0.0
76428,0.1
76429,0.0
76430,0.1
76431,0.2
76432,0.1
76433,0.5
76434,0.1
76435,0.4
76436,0.0
76437,0.0
76438,0.1
76439,0.2
76440,0.2
76441,0.1
76442,0.0
76443,0.0
76444,0.0
76445,0.0
76446,0.0
76447,0.0
76448,0.5
76449,0.0
76450,0.0
76451,0.0
76452,0.0
76453,0.0
76454,0.0
76455,0.0
76456,0.2
76457,0.1
76458,0.0
76459,0.0
76460,0.2
76461,0.0
76462,0.0
76463,0.0
76464,0.0
76465,0.6
76466,0.1
76467,0.3
76468,0.1
76469,0.0
76470,0.0
76471,0.0
76472,0.0
76473,0.0
76474,0.0
76475,0.0
76476,0.0
76477,0.1
76478,0.2
76479,0.0
76480,0.0
76481,0.0
76482,0.0
76483,0.0
76484,0.0
76485,0.2
76486,0.0
76487,0.0
76488,0.1
76489,0.0
76490,0.0
76491,0.0
76492,0.1
76493,0.1
76494,0.1
76495,0.0
76496,0.0
76497,0.0
76498,0.0
76499,0.0
76500,0.0
76501,0.1
76502,0.0
76503,0.0
76504,0.0
76505,0.1
76506,0.0
76507,0.0
76508,0.5
76509,0.0
76510,0.1
76511,0.5
76512,0.0
76513,0.0
76514,0.3
76515,0.0
76516,0.0
76517,0.0
76518,0.0
76519,0.0
76520,0.0
76521,0.0
76522,0.0
76523,0.1
76524,0.0
76525,0.0
76526,0.0
76527,0.2
76528,0.0
76529,0.0
76530,0.0
76531,0.0
76532,0.1
76533,0.1
76534,0.0
76535,0.1
76536,0.1
76537,0.0
76538,0.1
76539,0.1
76540,0.1
76541,0.0
76542,0.1
76543,0.0
76544,0.0
76545,0.0
76546,0.0
76547,0.0
76548,0.6
76549,0.2
76550,0.0
76551,0.3
76552,0.1
76553,0.1
76554,0.0
76555,0.0
76556,0.0
76557,0.0
76558,0.1
76559,0.0
76560,0.0
76561,0.0
76562,0.0
76563,0.1
76564,0.0
76565,0.0
76566,0.0
76567,0.1
76568,0.1
76569,0.1
76570,0.0
76571,0.1
76572,0.0
76573,0.0
76574,0.1
76575,0.2
76576,0.1
76577,0.2
76578,0.0
76579,0.0
76580,0.0
76581,0.0
76582,0.0
76583,0.0
76584,0.1
76585,0.0
76586,0.1
76587,0.1
76588,0.0
76589,0.1
76590,0.0
76591,0.1
76592,0.3
76593,0.4
76594,0.4
76595,0.0
76596,0.0
76597,0.0
76598,0.0
76599,0.0
76600,0.0
76601,0.3
76602,0.0
76603,0.3
76604,0.3
76605,0.1
76606,0.2
76607,0.0
76608,0.0
76609,0.0
76610,0.1
76611,0.0
76612,0.1
76613,0.1
76614,0.0
76615,0.1
76616,0.6
76617,0.0
76618,0.0
76619,0.2
76620,0.0
76621,0.0
76622,0.3
76623,0.0
76624,0.0
76625,0.0
76626,0.0
76627,0.0
76628,0.0
76629,0.3
76630,0.0
76631,0.3
76632,0.0
76633,0.0
76634,0.0
76635,0.1
76636,0.1
76637,0.2
76638,0.0
76639,0.0
76640,0.1
76641,0.0
76642,0.0
76643,0.0
76644,0.0
76645,0.1
76646,0.0
76647,0.0
76648,0.0
76649,0.0
76650,0.0
76651,0.3
76652,0.0
76653,0.6
76654,0.0
76655,0.1
76656,0.7
76657,0.1
76658,0.0
76659,0.1
76660,0.0
76661,0.0
76662,0.0
76663,0.1
76664,0.0
76665,0.0
76666,0.4
76667,0.0
76668,0.0
76669,0.0
76670,0.1
76671,0.0
76672,0.0
76673,0.1
76674,0.0
76675,0.0
76676,0.0
76677,0.0
76678,0.1
76679,0.2
76680,0.0
76681,0.0
76682,0.0
76683,0.0
76684,0.0
76685,0.0
76686,0.2
76687,0.0
76688,0.0
76689,0.0
76690,0.0
76691,0.0
76692,0.0
76693,0.0
76694,0.0
76695,0.1
76696,0.1
76697,0.1
76698,0.1
76699,0.1
76700,0.0
76701,0.1
76702,0.0
76703,0.0
76704,0.0
76705,0.0
76706,0.1
76707,0.0
76708,0.0
76709,0.0
76710,0.0
76711,0.0
76712,0.0
76713,0.0
76714,0.0
76715,0.1
76716,0.0
76717,0.0
76718,0.1
76719,0.0
76720,0.0
76721,0.0
76722,0.0
76723,0.4
76724,0.0
76725,0.0
76726,0.0
76727,0.1
76728,0.0
76729,0.1
76730,0.0
76731,0.0
76732,0.0
76733,0.0
76734,0.1
76735,0.0
76736,0.0
76737,0.0
76738,0.0
76739,0.0
76740,0.1
76741,0.1
76742,0.4
76743,0.2
76744,0.0
76745,0.1
76746,0.0
76747,0.1
76748,0.0
76749,0.0
76750,0.0
76751,0.1
76752,0.1
76753,0.0
76754,0.0
76755,0.2
76756,0.1
76757,0.0
76758,0.1
76759,0.0
76760,0.0
76761,0.0
76762,0.2
76763,0.0
76764,0.0
76765,0.1
76766,0.0
76767,0.3
76768,0.1
76769,0.0
76770,0.0
76771,0.0
76772,0.0
76773,0.1
76774,0.0
76775,0.0
76776,0.0
76777,0.0
76778,0.0
76779,0.0
76780,0.1
76781,0.0
76782,0.0
76783,0.0
76784,0.0
76785,0.1
76786,0.0
76787,0.4
76788,0.0
76789,0.0
76790,0.0
76791,0.0
76792,0.0
76793,0.0
76794,0.0
76795,0.0
76796,0.4
76797,0.0
76798,0.0
76799,0.0
76800,0.0
76801,0.0
76802,0.0
76803,0.1
76804,0.0
76805,0.0
76806,0.0
76807,0.0
76808,0.0
76809,0.0
76810,0.2
76811,0.0
76812,0.3
76813,0.0
76814,0.0
76815,0.0
76816,0.0
76817,0.0
76818,0.0
76819,0.1
76820,0.0
76821,0.0
76822,0.0
76823,0.1
76824,0.0
76825,0.5
76826,0.3
76827,0.2
76828,0.0
76829,0.1
76830,0.0
76831,0.1
76832,0.0
76833,0.2
76834,0.3
76835,0.1
76836,0.1
76837,0.0
76838,0.1
76839,0.0
76840,0.0
76841,0.0
76842,0.0
76843,0.1
76844,0.0
76845,0.0
76846,0.0
76847,0.0
76848,0.0
76849,0.0
76850,0.0
76851,0.2
76852,0.5
76853,0.0
76854,0.1
76855,0.0
76856,0.3
76857,0.0
76858,0.0
76859,0.0
76860,0.0
76861,0.0
76862,0.0
76863,0.0
76864,0.0
76865,0.2
76866,0.0
76867,0.4
76868,0.1
76869,0.0
76870,0.3
76871,0.0
76872,0.0
76873,0.3
76874,0.6
76875,0.0
76876,0.0
76877,0.0
76878,0.0
76879,0.0
76880,0.1
76881,0.0
76882,0.8
76883,0.1
76884,0.0
76885,0.0
76886,0.3
76887,0.0
76888,0.1
76889,0.1
76890,0.0
76891,0.1
76892,0.1
76893,0.0
76894,0.0
76895,0.0
76896,0.1
76897,0.0
76898,0.0
76899,0.2
76900,0.0
76901,0.1
76902,0.0
76903,0.0
76904,0.0
76905,0.0
76906,0.1
76907,0.1
76908,0.0
76909,0.0
76910,0.1
76911,0.1
76912,0.2
76913,0.0
76914,0.0
76915,0.5
76916,0.0
76917,0.0
76918,0.0
76919,0.0
76920,0.0
76921,0.0
76922,0.0
76923,0.0
76924,0.0
76925,0.2
76926,0.7
76927,0.0
76928,0.0
76929,0.4
76930,0.0
76931,0.2
76932,0.0
76933,0.0
76934,0.0
76935,0.1
76936,0.0
76937,0.1
76938,0.0
76939,0.0
76940,0.0
76941,0.2
76942,0.1
76943,0.0
76944,0.0
76945,0.0
76946,0.2
76947,0.2
76948,0.0
76949,0.1
76950,0.2
76951,0.6
76952,0.3
76953,0.0
76954,0.0
76955,0.7
76956,0.0
76957,0.2
76958,0.0
76959,0.1
76960,0.2
76961,0.0
76962,0.0
76963,0.0
76964,0.2
76965,0.0
76966,0.2
76967,0.0
76968,0.2
76969,0.0
76970,0.1
76971,0.0
76972,0.0
76973,0.6
76974,0.1
76975,0.0
76976,0.0
76977,0.0
76978,0.0
76979,0.0
76980,0.0
76981,0.1
76982,0.0
76983,0.0
76984,0.0
76985,0.0
76986,0.3
76987,0.0
76988,0.0
76989,0.1
76990,0.2
76991,0.5
76992,0.0
76993,0.0
76994,0.0
76995,0.0
