id,dep_delayed_15min
201,0.23898530695095174
202,0.21970653413785168
203,0.018992911296674787
204,0.05227810364285856
205,0.32147923689651076
206,0.5761624620878556
207,0.03352896071484279
208,0.17412089603945105
209,0.10473070783300989
210,0.038323601142878944
211,0.06925560487360624
212,0.18637073584213928
213,0.2497046585323231
214,0.13809743439230265
215,0.12880631735518625
216,0.03254665803095213
217,0.12369631647022997
218,0.17237038129014584
219,0.14240398380371108
220,0.2233087940098589
221,0.43049055452764506
222,0.14072898811409
223,0.10630935800388272
224,0.32890218367043816
225,0.10152121194975003
226,0.28364759018408237
227,0.3843937084184084
228,0.2993817419543153
229,0.5264832619481457
230,0.02364391327063469
231,0.1634560079416662
232,0.10285599805350704
233,0.27033457565801694
234,0.15794603128907705
235,0.13957588320022576
236,0.012836103577948404
237,0.1551305966330853
238,0.11747284891656737
239,0.10017737373990733
240,0.1609046016516833
241,0.3114792667964126
242,0.1418578484966846
243,0.05043051114107208
244,0.13391668340355417
245,0.17390236718210994
246,0.41990202355645423
247,0.3474884665562127
248,0.7117556804335983
249,0.2816859446493141
250,0.19506307293613478
251,0.047908012340691586
252,0.07809356333030266
253,0.11320842048814703
254,0.45780016121006095
255,0.1300155431182287
256,0.1245139164317838
257,0.02827730301633743
258,0.17548084134791736
259,0.027562747797733832
260,0.2987562371702134
261,0.09903055855026222
262,0.5026495755616273
263,0.14393146507113375
264,0.1166807966215445
265,0.17462557552448343
266,0.18908720347961863
267,0.11797818643936464
268,0.13468325474798548
269,0.23198225153440852
270,0.08443356948395854
271,0.1581129694456318
272,0.290845324374647
273,0.04337125902742823
274,0.28545401361545547
275,0.0964890415394053
276,0.022675974912662544
277,0.2886551500377513
278,0.08398865643019338
279,0.2811251068582334
280,0.13269417099238334
281,0.4151769503081696
282,0.14218507577124057
283,0.04411654909461558
284,0.27436421617297924
285,0.3519114607465829
286,0.14211145641263
287,0.18717188955598726
288,0.24191394192370985
289,0.051684584037558066
290,0.15695258285130836
291,0.17379093291192055
292,0.40272420836385703
293,0.22894048288011798
294,0.28233896459282665
295,0.03320617848812599
296,0.025694405117982932
297,0.16176375108599433
298,0.11942880588906662
299,0.10669443374171107
300,0.2540796716578305
301,0.24028693093451195
302,0.10660752883263645
303,0.2635657357243206
304,0.17529896809418333
305,0.23200086174689102
306,0.15617169591865568
307,0.06513968481306338
308,0.2561904648737119
309,0.15429707404783244
310,0.4232188322833323
311,0.2490324596965859
312,0.043938530519195815
313,0.26147807195347367
314,0.2172800935881615
315,0.16387825781793927
316,0.07221416543023763
317,0.11886958895817995
318,0.33832915188919127
319,0.14779926976636656
320,0.1593298065419822
321,0.05777574623119771
322,0.16930518473775108
323,0.1814427423537636
324,0.12098341860269647
325,0.3464938122624922
326,0.05384325130078034
327,0.26598354656699197
328,0.0261630607257839
329,0.2927215347607999
330,0.12357998373161475
331,0.38224572223724834
332,0.2584564900770045
333,0.07005167918763938
334,0.3639900504933294
335,0.2170486407231406
336,0.1970787473276268
337,0.06107621080402491
338,0.5237440051444423
339,0.04532904861888498
340,0.1111914825149913
341,0.3767013517910699
342,0.12434837935547242
343,0.18209210044169877
344,0.3951672310889273
345,0.8654630308730092
346,0.10703724663058765
347,0.22711850486386861
348,0.19198929680872304
349,0.1508313970731242
350,0.17896283977901617
351,0.11893096067520885
352,0.30937778264462223
353,0.29418036411147375
354,0.1856789569112198
355,0.19830233552130272
356,0.03979026729207821
357,0.1381549387495942
358,0.18620488650626793
359,0.26001504296574046
360,0.13744392201428238
361,0.017980507718906587
362,0.07699890677809942
363,0.3180186273877398
364,0.020907526997927476
365,0.2475127859727406
366,0.7347214084836268
367,0.22198156833633442
368,0.23785658134768672
369,0.11221769292818946
370,0.11919390569982062
371,0.17999274234969231
372,0.2566848631454787
373,0.13225641938659138
374,0.2607095617737655
375,0.05502266501878686
376,0.29828831504938197
377,0.17178951303010556
378,0.17040978334936932
379,0.20773941248396396
380,0.948725931593676
381,0.26180659369004255
382,0.03541419198327735
383,0.3342692588326335
384,0.18742149112875248
385,0.14103341533625152
386,0.1566451462533258
387,0.048477580289674
388,0.07331066418670645
389,0.03203509963164709
390,0.28077779156413557
391,0.08427012640130578
392,0.13109864551323996
393,0.0331038315445626
394,0.25560110655594087
395,0.26213034426278836
396,0.029307347814358505
397,0.03745848501034065
398,0.03500304859292919
399,0.07555854760039644
400,0.1890330953957944
401,0.05601590322988019
402,0.23375574426038287
403,0.009422705663981326
404,0.0775503234085632
405,0.03835746585327575
406,0.31540365542636956
407,0.17673107126126011
408,0.2174836604973783
409,0.19369738673032239
410,0.22648077909830602
411,0.003544113207737793
412,0.2280520735080968
413,0.12792265895370905
414,0.4721880249910698
415,0.20210488062982232
416,0.3422635876137985
417,0.1614238608716102
418,0.16420127544121688
419,0.4468876017561934
420,0.3541770479118747
421,0.06739077373170184
422,0.04404289532739846
423,0.03011253973972666
424,0.2213901372442714
425,0.23723006174737668
426,0.1848681717470432
427,0.17917778275967833
428,0.3522588295653141
429,0.5418851137246562
430,0.21049452968405372
431,0.08873899371330482
432,0.03204533538136844
433,0.13689610800050908
434,0.14815561531578086
435,0.09534176971672165
436,0.24344687610965915
437,0.8089161874307835
438,0.1742497974397564
439,0.14780416771286048
440,0.08947038110480711
441,0.14928845873775157
442,0.25268695509891054
443,0.3519760942973625
444,0.339419085778826
445,0.07234603351920414
446,0.19474124137413149
447,0.08847291999147086
448,0.1550328350090662
449,0.20137185164002996
450,0.4255681949468147
451,0.28853698714216547
452,0.17255259021281286
453,0.028955119469819657
454,0.05001621351684308
455,0.04771827273284518
456,0.34167112215821305
457,0.1382328180686658
458,0.19433853365194742
459,0.2275988187953275
460,0.07677216051666813
461,0.028928764011560096
462,0.05572734655651569
463,0.17171541644078533
464,0.239286750131984
465,0.17252805826538042
466,0.3077441215470113
467,0.12150387152397513
468,0.11334328328317118
469,0.03768737589183105
470,0.02522621012330178
471,0.13674070362485874
472,0.2700917346739799
473,0.43197673715760554
474,0.20378083664594795
475,0.19520536763984642
476,0.0665674995037345
477,0.1895438187682338
478,0.2047343395839422
479,0.27087763050259156
480,0.11142762020426684
481,0.19212293912138773
482,0.14216522848405652
483,0.14502901129425685
484,0.379421433527903
485,0.1362639683362792
486,0.1353728023195457
487,0.25831513592415817
488,0.057312467969635
489,0.15665099123693282
490,0.49213665643695387
491,0.6067310100542472
492,0.29066650399787824
493,0.17794325510347161
494,0.26411736090612914
495,0.3113852374542725
496,0.17577591395683959
497,0.028847085425034853
498,0.045959366534610156
499,0.25463497484066056
500,0.5550421499588044
501,0.13155879464478437
502,0.15767569782610819
503,0.14800086360264675
504,0.2475378244244731
505,0.18200670793526083
506,0.4082546721820403
507,0.1307038231117441
508,0.08200646953859604
509,0.23867685797885707
510,0.12564823532240357
511,0.2619806318986013
512,0.7193142759814817
513,0.06888019166092271
514,0.09799688653144951
515,0.4167027032098228
516,0.17826077658053827
517,0.34655547942317527
518,0.2286867080351364
519,0.16913224639998184
520,0.054483116155089224
521,0.30266631379088604
522,0.1556232430340052
523,0.4393634063978053
524,0.13055700681793592
525,0.1282389647300916
526,0.07178903174160171
527,0.02028206274985509
528,0.3200706389215708
529,0.03461445266853493
530,0.12613513995309258
531,0.09000323768915916
532,0.265857820703051
533,0.2813099611660432
534,0.16758487867444194
535,0.4344508338179578
536,0.14309067796355066
537,0.2104662761528054
538,0.24494762819322902
539,0.14223468246625426
540,0.27292130290131544
541,0.35854816170927817
542,0.28454878850352433
543,0.9020621985571111
544,0.09000968845822944
545,0.7231993954414668
546,0.029338744916375847
547,0.2563616080370895
548,0.14402876110725474
549,0.26844888964589164
550,0.4559256567591851
551,0.09815653424740606
552,0.14433888114797092
553,0.3423775487819721
554,0.10302708783439883
555,0.1593730761892076
556,0.037113151378521815
557,0.05738615667029571
558,0.23830991924690717
559,0.05926639043438104
560,0.19219636721469402
561,0.07058455941008554
562,0.36492742555237145
563,0.1620125382339162
564,0.0409059470119135
565,0.431442570510423
566,0.04911911755695548
567,0.33622111267124766
568,0.2504289983353575
569,0.023812907900056572
570,0.3801305027080637
571,0.02516252945429569
572,0.20282672659487103
573,0.32363560760120097
574,0.18819675286945167
575,0.040944668686095205
576,0.02865575048602289
577,0.050910276889789795
578,0.1408136670305734
579,0.42206218868437984
580,0.10363924906722696
581,0.5267185610236327
582,0.08615233512956699
583,0.276141462840423
584,0.4744347431720684
585,0.28100673769082757
586,0.17644691549377628
587,0.21372696708428485
588,0.23527143996145783
589,0.21731094905359843
590,0.34812930907723055
591,0.15760953247141074
592,0.19539171079716822
593,0.06059883149164367
594,0.11302122875484007
595,0.35472360961182053
596,0.1149015712803389
597,0.26589501984730507
598,0.16722766654711446
599,0.3547093225412214
600,0.03121442335245026
601,0.10453352638156216
602,0.762550284043911
603,0.07657947573449556
604,0.030540809650773857
605,0.12553291365736377
606,0.058184559026224165
607,0.10893819816415559
608,0.35368070762313153
609,0.32479694004789955
610,0.37230336448663953
611,0.037603813589898706
612,0.18556653574300297
613,0.13360833029822639
614,0.12076647698713262
615,0.16481197890685326
616,0.1461581828290608
617,0.09304722993705154
618,0.4005282785971992
619,0.1289013481680149
620,0.34978364407363555
621,0.40050402856191425
622,0.019328872329946466
623,0.03667311703142032
624,0.02032365355900141
625,0.25736447489860526
626,0.2882664509314089
627,0.5835646396896432
628,0.4387291127139293
629,0.11486327467931369
630,0.3023761496030844
631,0.1339942894211198
632,0.15833437188100755
633,0.1667386783501381
634,0.2374925229640885
635,0.23113380198692104
636,0.3450195306275646
637,0.05739827891998141
638,0.44660407883635417
639,0.08675250462606399
640,0.07257767064541112
641,0.3057024385556734
642,0.1644328361139381
643,0.2389640032443796
644,0.23108847261887377
645,0.4505441819056609
646,0.4770055951031801
647,0.19110189898191576
648,0.06258594157696101
649,0.03461634595564405
650,0.13691026352651678
651,0.07888467485264897
652,0.16578799217145673
653,0.1603677498793457
654,0.22747116364366746
655,0.24467179502250128
656,0.13775206897190803
657,0.0962366526026691
658,0.25356015161905365
659,0.10448906962070868
660,0.05578537036755972
661,0.24057094059882478
662,0.19257303595512387
663,0.1737026460751009
664,0.2339173911013217
665,0.10125391818968424
666,0.23350692053153818
667,0.04021259238386503
668,0.1998283905031266
669,0.3096962777205543
670,0.06745333893249465
671,0.25945521220178036
672,0.31808965859783467
673,0.593868085930695
674,0.05037600985060018
675,0.3626067117629799
676,0.3270322900049849
677,0.3063312563109898
678,0.20765209465590426
679,0.14513492006239456
680,0.07495596148716943
681,0.06184151553735913
682,0.23970381545215733
683,0.04301848139413708
684,0.08065505293996912
685,0.2582510077578048
686,0.20161656015944085
687,0.0943670032200465
688,0.4506239558802123
689,0.21112579855330404
690,0.548511689002102
691,0.13654378146360824
692,0.0751488015549093
693,0.15716088136419543
694,0.1446140209558651
695,0.21498589461627823
696,0.2930438797854444
697,0.5579143425293186
698,0.33171996200519444
699,0.1634594711422015
700,0.13043127861967085
701,0.21129678287522685
702,0.12808642749929935
703,0.2715962622902744
704,0.45325470331468937
705,0.21952254051050502
706,0.11221497064281065
707,0.21543889341528205
708,0.20833603554291766
709,0.3237428834469996
710,0.3704887741990477
711,0.1343516546021769
712,0.15770913741184253
713,0.7556351355387998
714,0.20580075089339667
715,0.1960127944951002
716,0.3307570767051933
717,0.16722368059723292
718,0.33772377861160136
719,0.07132728351121599
720,0.3285580525970883
721,0.24289480733037774
722,0.30277905067845556
723,0.060793481554782806
724,0.4115963392523422
725,0.18607927819318779
726,0.3793603482911926
727,0.1417693172684989
728,0.1402671381578881
729,0.05785774632562253
730,0.1654207254412963
731,0.1918871003410126
732,0.22002249247167077
733,0.30860134016793805
734,0.02308224591817924
735,0.2061404263856748
736,0.03463284205882167
737,0.0691011398159421
738,0.14244795319875592
739,0.12945456291398832
740,0.48836107928339717
741,0.39946679525225925
742,0.2825376373880636
743,0.022748917337307654
744,0.08305085360403279
745,0.07583550766221882
746,0.17213588609390149
747,0.35467926031459
748,0.27031996687233645
749,0.11654993808419734
750,0.38776558081299883
751,0.3113227003224873
752,0.13758714062722208
753,0.13559899410636475
754,0.1827206890841849
755,0.03954038417988314
756,0.061603523388924344
757,0.08364448003073306
758,0.28145971833840955
759,0.20171038039034433
760,0.04517322811376225
761,0.19462465664471024
762,0.03507716117120808
763,0.16094155244695899
764,0.23135335732977416
765,0.5823878838149991
766,0.06452437962153243
767,0.34717630210850464
768,0.9394885293345026
769,0.1732755393527447
770,0.20449975198483158
771,0.21862178853709566
772,0.166006620236442
773,0.2479942376826626
774,0.5014307584917345
775,0.15915218148774682
776,0.12826715786688933
777,0.24070429109413316
778,0.22386921688003486
779,0.53113084878179
780,0.0498266585809508
781,0.20749571939192485
782,0.4571798827925311
783,0.2790750260691886
784,0.14470240790976335
785,0.02185458973074603
786,0.2839785501428036
787,0.17860588997574908
788,0.19046279435144944
789,0.07366475778317186
790,0.2026441876085537
791,0.2919994465751491
792,0.09577317235310105
793,0.12311253662421591
794,0.1096866195542995
795,0.7618631286833757
796,0.03143219784355893
797,0.14755218558265915
798,0.092803381733357
799,0.00491621818860558
800,0.07802486273758516
801,0.05642450276363613
802,0.20268606172305015
803,0.039893949606658895
804,0.1825918104053467
805,0.323671245990531
806,0.3612751539050601
807,0.02717417380279372
808,0.1111955214533542
809,0.16030351081769556
810,0.044753244789671576
811,0.1244246257864894
812,0.12606173099756565
813,0.30806785268167725
814,0.16924259391126223
815,0.13657929177538983
816,0.21184430539744653
817,0.1659063760966742
818,0.153770714990113
819,0.2610440939227157
820,0.03636037449814068
821,0.1743787844712228
822,0.17743694975566782
823,0.1877427521830447
824,0.29203730983245335
825,0.02672168985563509
826,0.25089740565032886
827,0.2812644536702088
828,0.05928773607678155
829,0.036732328520099444
830,0.13924266591680848
831,0.12201679765548207
832,0.6134720357804369
833,0.2414417663637538
834,0.09455949614924934
835,0.0398024114473876
836,0.20113094934506007
837,0.28743603429009756
838,0.28481808134560954
839,0.9433615812511226
840,0.28352177998875366
841,0.12017970638616483
842,0.18155697012948568
843,0.4606533276983005
844,0.4917987433119527
845,0.042161857333021684
846,0.1711622850184433
847,0.19936553880208474
848,0.08775089582931213
849,0.12242692918489174
850,0.22250276994112628
851,0.09608772885558409
852,0.05764031229426714
853,0.2163348980626739
854,0.0329835760734469
855,0.021396677279646052
856,0.1971169515715119
857,0.26170635000351017
858,0.2643771227675208
859,0.23578309818982596
860,0.33778263353974863
861,0.18866581066015806
862,0.018796060966013346
863,0.5617490690274682
864,0.08727424101100477
865,0.1872853796169756
866,0.16385556683806884
867,0.11823406183761984
868,0.23613133952634233
869,0.04937868048279659
870,0.3337266029146149
871,0.1638172849022458
872,0.03268860275139704
873,0.09016183541008248
874,0.8402071703451198
875,0.10984612737800527
876,0.04143132801478246
877,0.2444724653051827
878,0.1971671837236755
879,0.3091758570095001
880,0.34304539377803817
881,0.043296159231896066
882,0.03627062680718834
883,0.2167269276741321
884,0.21877998980486063
885,0.21031802500609895
886,0.49235118321184246
887,0.03890650362611245
888,0.9867190305483925
889,0.07087053285202671
890,0.11642775041330518
891,0.06536205179633077
892,0.17168933960744115
893,0.12201326517194762
894,0.07474999295055466
895,0.24251589588700484
896,0.060862535218578526
897,0.2711051374366929
898,0.19182954413148093
899,0.28565941280370116
900,0.26571806546432075
901,0.10425824980984519
902,0.08469094213596068
903,0.11239338068898101
904,0.10545496330226385
905,0.2665255907041618
906,0.43861211845159065
907,0.1480793903405201
908,0.1079019144372976
909,0.07372462463166501
910,0.025383100352358003
911,0.3584640120229148
912,0.018845277834061393
913,0.3112478612327957
914,0.10819152944539524
915,0.1906503878895734
916,0.36360282370126373
917,0.03256601905825938
918,0.37403704316223163
919,0.09925804123392686
920,0.0870416711388657
921,0.41119750315267706
922,0.35502692070878455
923,0.31883019742262736
924,0.2591819891826943
925,0.2564391609615589
926,0.06622545305073557
927,0.110631688100792
928,0.4983387481204231
929,0.5896862794399487
930,0.07780890761569999
931,0.20806673446572968
932,0.07984451047963777
933,0.029063569688595747
934,0.32891634557846333
935,0.03424336846560293
936,0.2504203815531079
937,0.07752699591695332
938,0.009707806654458103
939,0.16225305123147513
940,0.20186105280790317
941,0.1380732525945751
942,0.23098514965268738
943,0.23572540457787533
944,0.07437307672928534
945,0.06206807336445651
946,0.17724953557530856
947,0.1269506115669508
948,0.3007667680661221
949,0.1508627802309661
950,0.13085015503886277
951,0.41167131201951235
952,0.2595955202603616
953,0.06286538805659152
954,0.09505555486502505
955,0.15384269887885396
956,0.12076530764717917
957,0.4524893905617348
958,0.7381187050673012
959,0.1710004746511661
960,0.3844892942940937
961,0.18681739977294048
962,0.15026586276618922
963,0.0911295683487436
964,0.1403740555698301
965,0.3347855409810873
966,0.2914395181238212
967,0.22201519712265522
968,0.35361304138952515
969,0.2347293348765824
970,0.19917986385292855
971,0.29611367973466324
972,0.06421362707980113
973,0.3520013845238846
974,0.24484481737093797
975,0.0248771252608931
976,0.1918567730195587
977,0.09515517667567082
978,0.1579928414197021
979,0.02982346978167612
980,0.20474755415691734
981,0.044493899606238896
982,0.23577505186863876
983,0.1389201326483197
984,0.11925521689802518
985,0.23992047675225786
986,0.03191125066414107
987,0.23753266335605233
988,0.3088261267015782
989,0.10827106154385915
990,0.2595813230822545
991,0.05322526983745791
992,0.24511658040052783
993,0.07685734509399855
994,0.5060040603193882
995,0.18146870902777762
996,0.059165645074666165
997,0.03808422484606212
998,0.1344135228034727
999,0.09753590580319504
1000,0.16236660015820667
1001,0.2763860500747773
1002,0.27620214505236707
1003,0.2001178147600184
1004,0.08243306973119749
1005,0.18173658285748506
1006,0.3705037652827467
1007,0.21359093929164105
1008,0.19118144124190903
1009,0.5023443272051283
1010,0.16879928842009517
1011,0.052399545388209755
1012,0.2079227215444786
1013,0.01878400941592785
1014,0.22254208360828936
1015,0.2783556517316814
1016,0.1298544016616769
1017,0.3365744821007387
1018,0.06610915632394844
1019,0.3261268701707587
1020,0.3550018691386004
1021,0.07982715483373376
1022,0.048196738183632126
1023,0.2904725834843596
1024,0.163283692800964
1025,0.07552194857163838
1026,0.12831611443042557
1027,0.16803147800277476
1028,0.024832378780401967
1029,0.2586020411828316
1030,0.24461493629192652
1031,0.19654947676263582
1032,0.12509325579417147
1033,0.1450574633050369
1034,0.03460067432015297
1035,0.11949184199363962
1036,0.04348441238520517
1037,0.03829740992556492
1038,0.32710370726692023
1039,0.40011969758763494
1040,0.12225604003279616
1041,0.023154230897857654
1042,0.1903457713497637
1043,0.30796786523353464
1044,0.17278333081098762
1045,0.18703222919452073
1046,0.17586749996594545
1047,0.11854839163626887
1048,0.0375930289477646
1049,0.3698438006861037
1050,0.14443858119523645
1051,0.0868824929435674
1052,0.2741820190526779
1053,0.2386274113650348
1054,0.14568442856479874
1055,0.29938899337859376
1056,0.05060739785916323
1057,0.4046377724682213
1058,0.0737916396196387
1059,0.03302296443071766
1060,0.27391470796389633
1061,0.008212839677854114
1062,0.015760010285763636
1063,0.2365744678766225
1064,0.11110040865590325
1065,0.3277169326279595
1066,0.025869899116441972
1067,0.1327199776266284
1068,0.30206754205177094
1069,0.12685085886209474
1070,0.2495576465750223
1071,0.03340040496839385
1072,0.1633111615615173
1073,0.1622489120957467
1074,0.3278987420646121
1075,0.3290986904212402
1076,0.14760768971144908
1077,0.4803185523147013
1078,0.11455757143414909
1079,0.01641504441310494
1080,0.10180010598465142
1081,0.28334436860099516
1082,0.18734513778786951
1083,0.5308088215318086
1084,0.06423963565237845
1085,0.13503116943364207
1086,0.06798901969648082
1087,0.02189548466111143
1088,0.16295410993204526
1089,0.15421130211478445
1090,0.06135942488364333
1091,0.4330286020775636
1092,0.2878051714045473
1093,0.15651211594406136
1094,0.18882768382323845
1095,0.12736126277576654
1096,0.06057331973533955
1097,0.19701947918219537
1098,0.3192686826200568
1099,0.21047403940968476
1100,0.32572196833447187
1101,0.1922323472314585
1102,0.04421463132664896
1103,0.16230827951767915
1104,0.2168928923710101
1105,0.16661191863906427
1106,0.31154506508808727
1107,0.21548710024450862
1108,0.23783115870453844
1109,0.21751839167682135
1110,0.21409757827579456
1111,0.41878611043672564
1112,0.3397360911630148
1113,0.15653715980832866
1114,0.7498043539384354
1115,0.0864374786363643
1116,0.15691003399447767
1117,0.16253438873645806
1118,0.3188550030487393
1119,0.2482252936131966
1120,0.37934041589609824
1121,0.2553942807730436
1122,0.1303703739451043
1123,0.22388184464084013
1124,0.1760024714979359
1125,0.14302832763220846
1126,0.14260257597767778
1127,0.12943799558315033
1128,0.49153931112904814
1129,0.35037379865458246
1130,0.1259971995837361
1131,0.2515258916959808
1132,0.3167612030283057
1133,0.20803583789615723
1134,0.20522413495053554
1135,0.22179977848970284
1136,0.05882999212819485
1137,0.1273463678041121
1138,0.09960487983834784
1139,0.1897020660334267
1140,0.07315565515622252
1141,0.19002176171417076
1142,0.02972923312824357
1143,0.03719196671698766
1144,0.21728704704477592
1145,0.1306071943826757
1146,0.15772899426507098
1147,0.12328420907868495
1148,0.15758341152430141
1149,0.1046930234236108
1150,0.1659334036038572
1151,0.30942572212923203
1152,0.15903613636714042
1153,0.2640964154805684
1154,0.2540484565945452
1155,0.09718841476726754
1156,0.02977126861250467
1157,0.09262906611112011
1158,0.16104493410089304
1159,0.05295501188197292
1160,0.7495858316129566
1161,0.1561540274390871
1162,0.13978002400471093
1163,0.42067836782077206
1164,0.28124103365091835
1165,0.17740880872095752
1166,0.07134909428794428
1167,0.18490962985205459
1168,0.08803311388174818
1169,0.25143881546878366
1170,0.1719033004964109
1171,0.397930308218174
1172,0.5867744440327265
1173,0.21261319433181183
1174,0.22940266271064383
1175,0.6025083631385535
1176,0.059398829056544186
1177,0.03574983708172102
1178,0.40688118549726926
1179,0.16527686983547507
1180,0.20010660056128562
1181,0.12454260028555042
1182,0.18736272490858585
1183,0.17120301199409407
1184,0.18233499559518895
1185,0.1182584977797623
1186,0.24688056226925334
1187,0.0891409549760158
1188,0.20255554076021337
1189,0.1202758777250918
1190,0.09743822086019692
1191,0.049171784569020244
1192,0.0764061703146121
1193,0.21241345037262263
1194,0.2285877341045842
1195,0.36774020684521486
1196,0.12391049470395042
1197,0.37511311886617443
1198,0.20103213715958954
1199,0.20753786925658085
1200,0.43207047730800363
1201,0.48961932853334694
1202,0.2366710386818961
1203,0.28393640514468504
1204,0.27213453749112787
1205,0.13522509708723238
1206,0.40018186335192846
1207,0.13930366563375932
1208,0.14711955809570693
1209,0.191165743972708
1210,0.2424676182048072
1211,0.06338451670683905
1212,0.05118167147045602
1213,0.4056646514198613
1214,0.1707611074390979
1215,0.2725163631951832
1216,0.2476495542254812
1217,0.11353882242194835
1218,0.04404597955989345
1219,0.033672427351498675
1220,0.42828250787357
1221,0.2319435909272201
1222,0.37668541388705035
1223,0.33177913463434455
1224,0.02049720948083887
1225,0.21081963820854077
1226,0.12015835671170763
1227,0.02310415088738792
1228,0.12202079914766421
1229,0.08318726912713119
1230,0.17838171714348605
1231,0.05627596718981897
1232,0.23758853656094228
1233,0.026979721789865047
1234,0.19978541028937197
1235,0.21133879845373424
1236,0.02421993183210875
1237,0.32191539721585366
1238,0.3989710111235743
1239,0.18791957942219636
1240,0.10676407524279188
1241,0.09804912802336031
1242,0.09592009858679468
1243,0.036321844424733546
1244,0.20583572992866722
1245,0.25471969978656284
1246,0.20597535862532282
1247,0.015345949812405574
1248,0.10136886154230616
1249,0.4659005564681508
